node,task_id,mean_est
x3010c0s19b1n0,16,25.65
x3010c0s19b1n0,17,17.066666666666666
x3010c0s19b1n0,19,14.5
x3010c0s19b1n0,22,43.5
x3010c0s19b1n0,30,48.220000000000006
x3010c0s19b1n0,31,47.1
x3010c0s19b1n0,32,26.45
x3010c0s19b1n0,38,38.95
x3010c0s1b0n0,5,48.800000000000004
x3010c0s1b0n0,16,0.0
x3010c0s1b0n0,19,11.7
x3010c0s1b0n0,22,41.4
x3010c0s1b0n0,26,25.525
x3010c0s1b0n0,31,35.7
x3010c0s1b0n0,32,26.7
x3010c0s1b0n0,38,42.849999999999994
x3010c0s1b1n0,4,48.650000000000006
x3010c0s1b1n0,17,19.133333333333333
x3010c0s1b1n0,19,11.9
x3010c0s1b1n0,22,43.7
x3010c0s1b1n0,31,37.1
x3010c0s1b1n0,32,26.5
x3010c0s1b1n0,38,37.35
x3010c0s1b1n0,43,29.8
x3010c0s25b0n0,19,11.6
x3010c0s25b0n0,23,25.326086956521742
x3010c0s25b0n0,28,
x3010c0s25b0n0,32,43.826086956521735
x3010c0s25b0n0,33,3.3739130434782614
x3010c0s25b0n0,35,1.7
x3010c0s25b0n0,36,
x3010c0s25b0n0,44,
x3010c0s25b0n0,48,6.1
x3010c0s25b1n0,19,11.5
x3010c0s25b1n0,20,1.9
x3010c0s25b1n0,22,38.4
x3010c0s25b1n0,24,12.59
x3010c0s25b1n0,29,
x3010c0s25b1n0,31,33.7
x3010c0s25b1n0,32,47.1
x3010c0s25b1n0,34,24.37666666666667
x3010c0s25b1n0,46,
x3010c0s25b1n0,48,
x3010c0s31b0n0,7,11.850000000000003
x3010c0s31b0n0,8,0.8307692307692314
x3010c0s31b0n0,9,
x3010c0s31b0n0,15,6.575000000000006
x3010c0s31b0n0,18,1.8999999999999997
x3010c0s31b0n0,19,10.8
x3010c0s31b0n0,25,1.4249999999999987
x3010c0s31b0n0,32,26.849999999999998
x3010c0s31b0n0,39,3.9857142857142844
x3010c0s31b0n0,40,6.549999999999999
x3010c0s31b0n0,41,1.3142857142857145
x3010c0s31b0n0,42,0.40000000000000013
x3010c0s31b0n0,46,
x3010c0s31b0n0,47,5.869230769230769
x3010c0s31b1n0,5,43.36666666666667
x3010c0s31b1n0,17,14.766666666666666
x3010c0s31b1n0,19,10.0
x3010c0s31b1n0,21,48.62
x3010c0s31b1n0,22,44.7
x3010c0s31b1n0,31,33.8
x3010c0s31b1n0,32,28.35
x3010c0s37b0n0,2,
x3010c0s37b0n0,9,
x3010c0s37b0n0,10,
x3010c0s37b0n0,12,1.8933333333333335
x3010c0s37b0n0,13,
x3010c0s37b0n0,19,
x3010c0s37b0n0,22,47.3
x3010c0s37b0n0,27,
x3010c0s37b0n0,31,39.1
x3010c0s37b0n0,32,47.05666666666667
x3010c0s37b1n0,0,
x3010c0s37b1n0,1,
x3010c0s37b1n0,3,
x3010c0s37b1n0,9,
x3010c0s37b1n0,10,
x3010c0s37b1n0,11,
x3010c0s37b1n0,14,
x3010c0s37b1n0,22,36.9
x3010c0s37b1n0,31,48.0
x3010c0s37b1n0,32,
x3010c0s37b1n0,37,
x3010c0s37b1n0,45,
x3010c0s37b1n0,49,
x3010c0s7b0n0,6,48.6625
x3010c0s7b0n0,17,15.600000000000001
x3010c0s7b0n0,19,8.9
x3010c0s7b0n0,22,40.8
x3010c0s7b0n0,31,33.9
x3010c0s7b0n0,38,41.55
x3010c0s7b0n0,43,34.45
