node,task_id,mean_est
amphost001,1,0.610241361013675
amphost001,2,
amphost001,3,0.3882661016728921
amphost001,4,10.15
amphost001,5,0.691358024691358
amphost001,6,48.95882352941177
amphost001,7,2.1985507246376814
amphost001,11,48.83304347826087
amphost001,12,0.0
amphost001,15,49.02941176470589
amphost001,16,4.041666666666666
amphost001,17,2.2210577547047374
amphost001,20,
amphost001,23,10.409782608695654
amphost001,24,0.3792128657018363
amphost001,25,0.05066280033140021
amphost001,28,48.2241610738255
amphost001,29,16.006075949367094
amphost001,30,0.5068783068783069
amphost001,31,2.3749999999999947
amphost001,33,0.22864583333333327
amphost001,34,10.434782608695652
amphost001,35,0.7054347826086954
amphost001,37,
amphost001,39,5.094112318840578
amphost001,40,0.3081451673000969
amphost001,41,7.814583333333333
amphost001,42,4.205522088353414
amphost001,43,1.5333333333333365
amphost001,44,0.4597883597883598
amphost001,45,
amphost001,46,
amphost001,47,1.4823369565217426
amphost001,49,0.375903217299578
amphost002,0,48.699999999999996
amphost002,8,48.62522522522524
amphost002,9,47.874626865671644
amphost002,10,48.13855421686747
amphost002,13,48.1744966442953
amphost002,14,48.51517857142858
amphost002,18,48.09638554216867
amphost002,19,48.13986486486487
amphost002,21,48.23975903614458
amphost002,22,48.11081081081081
amphost002,26,47.94216867469879
amphost002,27,47.91044776119403
amphost002,32,48.21927710843374
amphost002,36,48.817647058823525
amphost002,38,48.07248322147651
amphost002,48,48.23975903614458
