node,task_id,mean_est
x3002c0s1b0n0,0,18.7
x3002c0s1b0n0,1,47.1
x3002c0s1b0n0,2,0.0
x3002c0s1b0n0,4,48.6
x3002c0s1b0n0,5,2.7
x3002c0s1b0n0,8,17.733333333333334
x3002c0s1b0n0,13,42.900000000000006
x3002c0s1b0n0,14,12.6
x3002c0s1b0n0,22,25.400000000000002
x3002c0s1b0n0,23,48.519999999999996
x3002c0s1b0n0,25,
x3002c0s1b0n0,32,16.133333333333333
x3002c0s1b0n0,36,10.633333333333335
x3002c0s1b0n0,39,48.16086956521738
x3002c0s1b0n0,41,30.7
x3002c0s1b0n0,44,31.05
x3002c0s1b0n0,45,43.949999999999996
x3002c0s1b0n0,46,48.6
x3002c0s1b0n0,47,5.033333333333334
x3002c0s1b0n0,48,41.64705882352941
x3005c0s13b0n0,1,13.4
x3005c0s13b0n0,4,48.6
x3005c0s13b0n0,5,2.95
x3005c0s13b0n0,11,27.75
x3005c0s13b0n0,14,1.7
x3005c0s13b0n0,20,45.54772727272727
x3005c0s13b0n0,41,8.0
x3005c0s13b0n0,44,31.35
x3005c0s13b0n0,45,45.775
x3005c0s13b0n0,48,38.141176470588235
x3208c0s25b0n0,1,14.4
x3208c0s25b0n0,4,48.7
x3208c0s25b0n0,5,2.3
x3208c0s25b0n0,11,28.150000000000002
x3208c0s25b0n0,14,2.8
x3208c0s25b0n0,20,47.48181818181818
x3208c0s25b0n0,41,32.5
x3208c0s25b0n0,44,32.0
x3208c0s25b0n0,45,46.35833333333334
x3208c0s25b0n0,48,46.752941176470586
x3208c0s25b1n0,1,13.7
x3208c0s25b1n0,2,46.06666666666666
x3208c0s25b1n0,4,48.5
x3208c0s25b1n0,5,3.2
x3208c0s25b1n0,6,16.9
x3208c0s25b1n0,8,17.633333333333333
x3208c0s25b1n0,13,42.5
x3208c0s25b1n0,14,2.9
x3208c0s25b1n0,16,47.988888888888894
x3208c0s25b1n0,22,25.35
x3208c0s25b1n0,24,23.45
x3208c0s25b1n0,25,
x3208c0s25b1n0,32,16.23333333333333
x3208c0s25b1n0,39,48.15652173913043
x3208c0s25b1n0,41,27.7
x3208c0s25b1n0,44,10.7
x3208c0s25b1n0,45,45.09166666666666
x3208c0s25b1n0,47,0.0
x3208c0s25b1n0,48,37.67058823529412
x3208c0s31b0n0,1,6.8
x3208c0s31b0n0,2,0.0
x3208c0s31b0n0,4,48.5
x3208c0s31b0n0,5,2.75
x3208c0s31b0n0,6,0.0
x3208c0s31b0n0,8,0.0
x3208c0s31b0n0,11,0.0
x3208c0s31b0n0,14,2.6
x3208c0s31b0n0,22,0.0
x3208c0s31b0n0,25,
x3208c0s31b0n0,28,37.15714285714286
x3208c0s31b0n0,29,48.8125
x3208c0s31b0n0,32,0.0
x3208c0s31b0n0,39,48.67142857142857
x3208c0s31b0n0,41,27.5
x3208c0s31b0n0,43,48.800000000000004
x3208c0s31b0n0,44,30.65
x3208c0s31b0n0,47,0.0
x3208c0s31b0n0,48,41.62352941176471
x3208c0s31b1n0,4,48.6
x3208c0s31b1n0,5,2.95
x3208c0s31b1n0,11,6.4
x3208c0s31b1n0,14,2.8
x3208c0s31b1n0,28,36.642857142857146
x3208c0s31b1n0,29,46.217948717948715
x3208c0s31b1n0,41,28.7
x3208c0s31b1n0,43,47.65
x3208c0s31b1n0,44,31.4
x3208c0s31b1n0,45,45.041666666666664
x3208c0s31b1n0,48,42.858823529411765
x3208c0s37b0n0,0,2.9
x3208c0s37b0n0,2,9.66666666666667
x3208c0s37b0n0,4,48.5
x3208c0s37b0n0,5,2.5
x3208c0s37b0n0,6,0.0
x3208c0s37b0n0,8,0.0
x3208c0s37b0n0,12,
x3208c0s37b0n0,14,3.2
x3208c0s37b0n0,15,0.1
x3208c0s37b0n0,19,
x3208c0s37b0n0,21,
x3208c0s37b0n0,24,3.5
x3208c0s37b0n0,26,
x3208c0s37b0n0,27,
x3208c0s37b0n0,28,
x3208c0s37b0n0,29,38.8
x3208c0s37b0n0,32,0.0
x3208c0s37b0n0,33,
x3208c0s37b0n0,35,
x3208c0s37b0n0,39,48.58888888888888
x3208c0s37b0n0,40,
x3208c0s37b0n0,41,26.8
x3208c0s37b0n0,44,32.35
x3208c0s37b0n0,45,43.791666666666664
x3208c0s37b0n0,47,0.0
x3208c0s37b0n0,48,44.28823529411765
x3208c0s37b1n0,0,0.9625000000000021
x3208c0s37b1n0,1,13.4
x3208c0s37b1n0,2,45.43333333333334
x3208c0s37b1n0,4,48.6
x3208c0s37b1n0,5,3.4000000000000004
x3208c0s37b1n0,6,0.0
x3208c0s37b1n0,7,
x3208c0s37b1n0,8,2.8666666666666667
x3208c0s37b1n0,12,5.8
x3208c0s37b1n0,14,3.4
x3208c0s37b1n0,15,25.737499999999997
x3208c0s37b1n0,19,3.4
x3208c0s37b1n0,21,
x3208c0s37b1n0,25,
x3208c0s37b1n0,26,
x3208c0s37b1n0,32,1.1333333333333333
x3208c0s37b1n0,39,6.369565217391305
x3208c0s37b1n0,40,
x3208c0s37b1n0,41,30.2
x3208c0s37b1n0,44,31.05
x3208c0s37b1n0,45,45.1
x3208c0s37b1n0,47,21.400000000000002
x3208c0s37b1n0,48,41.16470588235295
x3208c0s37b1n0,49,23.400000000000002
x3208c0s7b0n0,0,0.5
x3208c0s7b0n0,1,7.1
x3208c0s7b0n0,2,6.333333333333333
x3208c0s7b0n0,3,
x3208c0s7b0n0,4,
x3208c0s7b0n0,5,2.75
x3208c0s7b0n0,6,
x3208c0s7b0n0,7,
x3208c0s7b0n0,8,0.0
x3208c0s7b0n0,9,0.0
x3208c0s7b0n0,10,
x3208c0s7b0n0,11,28.80238095238095
x3208c0s7b0n0,14,3.2
x3208c0s7b0n0,15,16.475
x3208c0s7b0n0,17,2.0
x3208c0s7b0n0,18,0.025000000000000355
x3208c0s7b0n0,19,
x3208c0s7b0n0,21,
x3208c0s7b0n0,24,21.000000000000004
x3208c0s7b0n0,25,
x3208c0s7b0n0,26,
x3208c0s7b0n0,30,
x3208c0s7b0n0,31,0.0
x3208c0s7b0n0,32,12.366666666666667
x3208c0s7b0n0,34,6.9
x3208c0s7b0n0,36,
x3208c0s7b0n0,38,6.650000000000002
x3208c0s7b0n0,39,0.047619047619047616
x3208c0s7b0n0,40,
x3208c0s7b0n0,41,28.2
x3208c0s7b0n0,42,1.3999999999999968
x3208c0s7b0n0,44,32.25
x3208c0s7b0n0,45,47.13333333333333
x3208c0s7b0n0,47,22.9
x3208c0s7b1n0,1,6.6000000000000005
x3208c0s7b1n0,4,48.6
x3208c0s7b1n0,37,48.253488372093024
x3208c0s7b1n0,44,29.85
