node,task_id,mean_est
x3003c0s13b0n0,2,27.289393939393936
x3003c0s13b0n0,3,46.010000000000005
x3003c0s13b0n0,7,45.13939393939393
x3003c0s13b0n0,9,
x3003c0s13b0n0,12,
x3003c0s13b0n0,13,1.7393939393939393
x3003c0s13b0n0,15,23.189393939393938
x3003c0s13b0n0,20,
x3003c0s13b0n0,27,2.1606060606060606
x3003c0s13b0n0,29,0.0
x3003c0s13b0n0,34,
x3003c0s13b0n0,36,
x3003c0s13b0n0,37,12.149393939393939
x3003c0s13b0n0,40,46.339393939393936
x3003c0s13b0n0,48,43.089393939393936
x3003c0s13b0n0,49,
x3003c0s13b1n0,2,9.7
x3003c0s13b1n0,3,45.32
x3003c0s13b1n0,7,17.6
x3003c0s13b1n0,13,3.25
x3003c0s13b1n0,15,23.4
x3003c0s13b1n0,39,48.18196721311476
x3003c0s13b1n0,40,13.0
x3003c0s13b1n0,41,48.62333333333333
x3003c0s13b1n0,48,44.175
x3003c0s19b0n0,3,45.34
x3003c0s19b0n0,39,44.83114754098361
x3003c0s19b0n0,43,48.74269662921349
x3003c0s19b1n0,2,18.8
x3003c0s19b1n0,3,45.25000000000001
x3003c0s19b1n0,7,17.9
x3003c0s19b1n0,13,3.0
x3003c0s19b1n0,15,22.9
x3003c0s19b1n0,16,48.639999999999986
x3003c0s19b1n0,30,48.656666666666666
x3003c0s19b1n0,40,46.4
x3003c0s19b1n0,42,48.25116279069767
x3003c0s19b1n0,48,11.700000000000001
x3003c0s1b0n0,0,48.239999999999995
x3003c0s1b0n0,2,14.5
x3003c0s1b0n0,3,45.230000000000004
x3003c0s1b0n0,7,12.7
x3003c0s1b0n0,13,2.8
x3003c0s1b0n0,15,22.55
x3003c0s1b0n0,17,24.866666666666664
x3003c0s1b0n0,18,17.95
x3003c0s1b0n0,20,9.7
x3003c0s1b0n0,22,48.455555555555556
x3003c0s1b0n0,25,23.683333333333337
x3003c0s1b0n0,26,48.6364705882353
x3003c0s1b0n0,40,39.3
x3003c0s1b0n0,48,43.324999999999996
x3003c0s1b0n0,49,15.450000000000001
x3003c0s1b1n0,2,18.6
x3003c0s1b1n0,3,45.13
x3003c0s1b1n0,7,24.5
x3003c0s1b1n0,13,2.75
x3003c0s1b1n0,15,7.25
x3003c0s1b1n0,25,39.64
x3003c0s1b1n0,40,39.1
x3003c0s1b1n0,44,48.67156862745099
x3003c0s1b1n0,48,43.275
x3003c0s25b0n0,2,12.7
x3003c0s25b0n0,3,45.2
x3003c0s25b0n0,5,48.633707865168546
x3003c0s25b0n0,7,16.4
x3003c0s25b0n0,13,3.35
x3003c0s25b0n0,15,24.400000000000002
x3003c0s25b0n0,20,8.399999999999999
x3003c0s25b0n0,24,37.40714285714286
x3003c0s25b0n0,25,
x3003c0s25b0n0,29,5.099999999999998
x3003c0s25b0n0,31,1.692857142857143
x3003c0s25b0n0,32,
x3003c0s25b0n0,34,
x3003c0s25b0n0,36,
x3003c0s25b0n0,40,39.9
x3003c0s25b0n0,48,43.9
x3003c0s25b1n0,2,11.5
x3003c0s25b1n0,3,45.05
x3003c0s25b1n0,7,12.1
x3003c0s25b1n0,11,10.142857142857144
x3003c0s25b1n0,13,1.4
x3003c0s25b1n0,15,23.799999999999997
x3003c0s25b1n0,24,16.499074074074073
x3003c0s25b1n0,29,17.200000000000003
x3003c0s25b1n0,33,1.7009259259259255
x3003c0s25b1n0,36,2.5999999999999996
x3003c0s25b1n0,40,41.7
x3003c0s25b1n0,45,27.35621693121693
x3003c0s25b1n0,48,43.95
x3003c0s25b1n0,49,9.8
x3003c0s37b1n0,1,
x3003c0s37b1n0,2,13.6
x3003c0s37b1n0,3,
x3003c0s37b1n0,7,24.6
x3003c0s37b1n0,8,
x3003c0s37b1n0,10,1.7095238095238094
x3003c0s37b1n0,13,2.9000000000000004
x3003c0s37b1n0,14,
x3003c0s37b1n0,15,23.599999999999998
x3003c0s37b1n0,19,47.993333333333325
x3003c0s37b1n0,20,40.08571428571429
x3003c0s37b1n0,21,1.6
x3003c0s37b1n0,23,
x3003c0s37b1n0,24,0.0
x3003c0s37b1n0,28,3.204761904761905
x3003c0s37b1n0,29,8.185714285714287
x3003c0s37b1n0,34,0.0
x3003c0s37b1n0,35,
x3003c0s37b1n0,36,
x3003c0s37b1n0,38,
x3003c0s37b1n0,40,41.6
x3003c0s37b1n0,42,47.8093023255814
x3003c0s37b1n0,46,
x3003c0s37b1n0,47,42.385714285714286
x3003c0s37b1n0,48,43.825
x3003c0s37b1n0,49,0.3999999999999986
x3003c0s7b0n0,2,9.3
x3003c0s7b0n0,3,44.58
x3003c0s7b0n0,4,48.28536585365854
x3003c0s7b0n0,6,48.66153846153846
x3003c0s7b0n0,7,8.8
x3003c0s7b0n0,13,2.15
x3003c0s7b0n0,15,24.95
x3003c0s7b0n0,40,47.3
x3003c0s7b0n0,48,42.725
