node,task_id,mean_est
x3010c0s19b1n0,5,5.0
x3010c0s19b1n0,12,0.5
x3010c0s19b1n0,14,9.0
x3010c0s19b1n0,16,0.5
x3010c0s19b1n0,19,0.0
x3010c0s19b1n0,25,0.5
x3010c0s19b1n0,31,0.0
x3010c0s19b1n0,34,0.5
x3010c0s19b1n0,38,0.5
x3010c0s19b1n0,41,0.0
x3010c0s19b1n0,48,0.95
x3010c0s1b0n0,4,0.26666666666666666
x3010c0s1b0n0,5,4.0
x3010c0s1b0n0,7,0.04347826086956519
x3010c0s1b0n0,9,1.0
x3010c0s1b0n0,10,0.0
x3010c0s1b0n0,11,2.304761904761905
x3010c0s1b0n0,12,0.3333333333333333
x3010c0s1b0n0,16,0.0
x3010c0s1b0n0,25,8.5
x3010c0s1b0n0,31,6.4833333333333325
x3010c0s1b0n0,34,8.0
x3010c0s1b0n0,41,8.0
x3010c0s1b0n0,47,0.9565217391304348
x3010c0s1b1n0,1,0.0
x3010c0s1b1n0,5,4.0
x3010c0s1b1n0,8,2.1315789473684212
x3010c0s1b1n0,12,0.0
x3010c0s1b1n0,16,1.0
x3010c0s1b1n0,24,3.3684210526315788
x3010c0s1b1n0,25,8.0
x3010c0s1b1n0,28,0.6315789473684212
x3010c0s1b1n0,31,6.868421052631579
x3010c0s1b1n0,34,8.0
x3010c0s1b1n0,39,0.0
x3010c0s1b1n0,41,8.0
x3010c0s1b1n0,45,0.0
x3010c0s25b0n0,5,4.0
x3010c0s25b0n0,12,0.0
x3010c0s25b0n0,13,1.4444444444444444
x3010c0s25b0n0,16,0.0
x3010c0s25b0n0,25,8.5
x3010c0s25b0n0,31,3.333333333333333
x3010c0s25b0n0,33,5.666666666666667
x3010c0s25b0n0,34,8.0
x3010c0s25b0n0,35,
x3010c0s25b0n0,36,0.22222222222222202
x3010c0s25b0n0,41,8.0
x3010c0s25b0n0,43,2.777777777777778
x3010c0s25b0n0,45,0.0
x3010c0s25b1n0,3,
x3010c0s25b1n0,5,4.0
x3010c0s25b1n0,12,0.0
x3010c0s25b1n0,16,0.0
x3010c0s25b1n0,25,8.75
x3010c0s25b1n0,31,3.833333333333333
x3010c0s25b1n0,32,4.666666666666667
x3010c0s25b1n0,34,9.0
x3010c0s25b1n0,35,0.0
x3010c0s25b1n0,43,
x3010c0s31b0n0,3,0.0
x3010c0s31b0n0,5,4.0
x3010c0s31b0n0,12,8.0
x3010c0s31b0n0,16,8.0
x3010c0s31b0n0,20,4.0
x3010c0s31b0n0,23,0.0
x3010c0s31b0n0,25,8.5
x3010c0s31b0n0,35,8.0
x3010c0s31b0n0,38,9.0
x3010c0s31b0n0,41,8.0
x3010c0s31b1n0,5,4.0
x3010c0s31b1n0,16,3.0
x3010c0s31b1n0,20,3.3333333333333335
x3010c0s31b1n0,25,3.5
x3010c0s31b1n0,35,3.0
x3010c0s31b1n0,38,3.984126984126984
x3010c0s31b1n0,41,3.0
x3010c0s37b0n0,5,4.0
x3010c0s37b0n0,12,8.777777777777779
x3010c0s37b0n0,16,8.0
x3010c0s37b0n0,20,2.6088435374149666
x3010c0s37b0n0,25,8.0
x3010c0s37b0n0,35,8.0
x3010c0s37b0n0,38,8.928571428571429
x3010c0s37b0n0,41,8.0
x3010c0s37b0n0,44,0.724489795918367
x3010c0s37b1n0,0,0.0
x3010c0s37b1n0,2,
x3010c0s37b1n0,5,
x3010c0s37b1n0,6,
x3010c0s37b1n0,12,1.3888888888888888
x3010c0s37b1n0,17,2.5
x3010c0s37b1n0,18,
x3010c0s37b1n0,21,0.6666666666666666
x3010c0s37b1n0,22,0.0
x3010c0s37b1n0,25,8.0
x3010c0s37b1n0,26,0.0
x3010c0s37b1n0,27,0.0
x3010c0s37b1n0,34,7.833333333333334
x3010c0s37b1n0,35,0.0
x3010c0s37b1n0,38,0.0
x3010c0s37b1n0,41,8.333333333333334
x3010c0s37b1n0,46,4.819444444444445
x3010c0s37b1n0,49,
x3010c0s7b0n0,5,4.0
x3010c0s7b0n0,12,8.88888888888889
x3010c0s7b0n0,15,2.0
x3010c0s7b0n0,16,9.0
x3010c0s7b0n0,25,8.5
x3010c0s7b0n0,29,0.0
x3010c0s7b0n0,30,0.0
x3010c0s7b0n0,35,8.0
x3010c0s7b0n0,37,0.0
x3010c0s7b0n0,38,8.0
x3010c0s7b0n0,40,2.0
x3010c0s7b0n0,41,8.0
x3010c0s7b0n0,42,2.0
