node,task_id,mean_est
amphost002,1,0.0
amphost002,2,0.0
amphost002,3,0.0
amphost002,4,4.0
amphost002,6,1.0302066772655003
amphost002,7,4.554123711340206
amphost002,8,3.0
amphost002,9,0.0
amphost002,10,3.9697933227344997
amphost002,11,0.32432432432432434
amphost002,13,0.6241610738255033
amphost002,14,0.0
amphost002,15,0.0
amphost002,16,0.0
amphost002,17,0.0
amphost002,18,0.6
amphost002,19,0.0
amphost002,20,0.0
amphost002,24,5.0
amphost002,25,4.993288590604027
amphost002,26,0.0
amphost002,27,0.0
amphost002,29,4.0
amphost002,30,4.485714285714286
amphost002,31,4.0
amphost002,32,3.0
amphost002,33,
amphost002,36,0.0
amphost002,37,0.0
amphost002,38,0.0
amphost002,41,0.71875
amphost002,43,1.0
amphost002,45,0.6355140186915887
amphost002,46,
amphost001,0,0.0
amphost001,1,
amphost001,3,0.4134078212290503
amphost001,5,5.0
amphost001,12,0.5757575757575758
amphost001,15,0.0
amphost001,21,3.0
amphost001,22,3.0
amphost001,23,3.864217252396166
amphost001,28,4.0
amphost001,31,3.0
amphost001,34,3.988095238095238
amphost001,35,0.0
amphost001,39,4.0
amphost001,40,0.0
amphost001,42,0.8576779026217228
amphost001,43,0.0
amphost001,44,0.0
amphost001,47,4.0
amphost001,48,0.0
amphost001,49,0.5865921787709497
