node,task_id,mean_est
amphost001,2,
amphost001,3,
amphost001,7,
amphost001,8,3.0
amphost001,10,0.0
amphost001,14,
amphost001,15,
amphost001,16,3.967741935483871
amphost001,19,
amphost001,20,
amphost001,21,4.0
amphost001,22,3.0
amphost001,23,5.0
amphost001,24,
amphost001,25,4.0
amphost001,29,
amphost001,30,
amphost001,31,
amphost001,33,
amphost001,34,3.988235294117647
amphost001,35,3.0
amphost001,36,1.0
amphost001,37,
amphost001,41,
amphost001,42,
amphost001,43,
amphost001,44,
amphost001,45,3.0
amphost001,46,4.0
amphost002,0,4.0
amphost002,1,4.0
amphost002,2,
amphost002,4,0.0
amphost002,5,5.928571428571429
amphost002,6,2.7142857142857144
amphost002,9,2.2857142857142856
amphost002,11,1.2857142857142856
amphost002,12,5.0
amphost002,13,0.0
amphost002,15,4.0
amphost002,17,0.0
amphost002,18,5.0
amphost002,21,6.0
amphost002,26,0.0
amphost002,27,0.0
amphost002,28,0.0
amphost002,30,0.0
amphost002,32,3.0
amphost002,35,4.0
amphost002,38,0.0
amphost002,39,0.0
amphost002,40,5.0
amphost002,44,0.0
amphost002,47,
amphost002,48,5.0
amphost002,49,2.7142857142857144
