node,task_id,mean_est
amphost001,1,
amphost001,2,3.0
amphost001,5,2.0
amphost001,6,3.0
amphost001,7,1.9692571579364038
amphost001,11,3.0
amphost001,14,2.006993006993008
amphost001,15,
amphost001,16,0.006993006993007089
amphost001,19,
amphost001,20,
amphost001,21,0.006993006993007089
amphost001,22,
amphost001,24,2.0
amphost001,25,
amphost001,26,0.5
amphost001,27,
amphost001,29,2.0
amphost001,30,1.0069930069930069
amphost001,31,2.006375976964212
amphost001,33,0.006993006993007089
amphost001,35,
amphost001,36,
amphost001,37,0.0
amphost001,39,2.9432624113475176
amphost001,40,
amphost001,41,1.0069930069930069
amphost001,42,
amphost001,44,3.0
amphost001,45,
amphost001,46,2.0
amphost001,47,
amphost001,48,
amphost001,49,2.993006993006993
amphost004,0,0.0
amphost004,3,0.0
amphost004,4,
amphost004,6,1.0
amphost004,7,0.9811320754716981
amphost004,8,0.0
amphost004,9,0.0
amphost004,10,2.0
amphost004,11,1.0
amphost004,12,
amphost004,13,0.0
amphost004,14,2.0
amphost004,15,0.0
amphost004,17,0.0
amphost004,18,0.0
amphost004,19,
amphost004,21,0.0
amphost004,23,0.0
amphost004,24,1.0
amphost004,27,
amphost004,28,0.0
amphost004,29,1.0
amphost004,30,0.0
amphost004,31,2.0
amphost004,32,0.0
amphost004,34,0.0
amphost004,35,0.0
amphost004,38,1.0
amphost004,40,
amphost004,41,0.0
amphost004,43,1.9225433526011562
amphost004,45,0.0
amphost004,46,1.0
amphost004,48,
