node,task_id,mean_est
amphost002,0,5.0
amphost002,1,1.0
amphost002,2,
amphost002,3,
amphost002,4,
amphost002,5,
amphost002,6,
amphost002,8,4.937777777777778
amphost002,10,4.660714285714286
amphost002,11,
amphost002,12,0.0
amphost002,15,
amphost002,18,0.0
amphost002,19,
amphost002,21,0.0
amphost002,23,
amphost002,27,0.0
amphost002,28,
amphost002,29,
amphost002,31,
amphost002,34,0.21212121212121213
amphost002,36,0.0
amphost002,40,4.655913978494624
amphost002,43,4.9073359073359075
amphost002,44,1.0
amphost002,46,
amphost002,47,
amphost002,49,
amphost003,1,1.0
amphost003,6,0.0
amphost003,7,0.0
amphost003,9,
amphost003,11,2.0
amphost003,12,0.0
amphost003,13,2.4556962025316458
amphost003,14,
amphost003,15,
amphost003,16,0.0
amphost003,17,2.6666666666666665
amphost003,20,3.0
amphost003,22,0.0
amphost003,24,2.7261904761904763
amphost003,25,
amphost003,26,0.0
amphost003,27,0.0
amphost003,30,
amphost003,32,0.0
amphost003,33,2.909952606635071
amphost003,35,2.0
amphost003,36,
amphost003,37,0.0
amphost003,38,0.0
amphost003,39,
amphost003,41,
amphost003,42,
amphost003,44,0.175
amphost003,45,3.825
amphost003,47,
amphost003,48,2.8679245283018866
