node,task_id,mean_est
amphost001,0,0.5809523809523841
amphost001,2,17.714285714285715
amphost001,3,49.21411764705881
amphost001,5,7.78447204968944
amphost001,7,49.199999999999996
amphost001,8,49.20465116279069
amphost001,9,34.53611111111111
amphost001,10,32.459999999999994
amphost001,11,1.2888198757763973
amphost001,13,49.20232558139534
amphost001,14,8.822619047619044
amphost001,15,0.805128205128207
amphost001,16,33.51304347826087
amphost001,17,16.849484536082475
amphost001,19,14.479316770186335
amphost001,20,30.2
amphost001,21,0.6505154639175259
amphost001,22,
amphost001,23,1.5314009661835764
amphost001,25,1.1348994001167894
amphost001,26,7.3916129032258
amphost001,27,49.20000000000001
amphost001,29,7.9
amphost001,31,19.93447204968944
amphost001,32,42.00000000000001
amphost001,33,19.770683229813663
amphost001,34,36.748387096774195
amphost001,35,0.7
amphost001,37,25.599999999999998
amphost001,38,0.8400000000000001
amphost001,39,1.52028985507246
amphost001,40,25.93777777777778
amphost001,42,2.1142857142857165
amphost001,43,
amphost001,45,32.559999999999995
amphost001,46,33.48
amphost001,47,1.0749999999999993
amphost004,1,0.0
amphost004,2,17.38571428571429
amphost004,4,0.7562500000000001
amphost004,6,19.684090909090912
amphost004,8,49.02558139534884
amphost004,9,33.483333333333334
amphost004,12,0.7081967213114754
amphost004,13,48.923255813953496
amphost004,16,33.11136363636364
amphost004,18,33.183908045977006
amphost004,24,16.960416666666664
amphost004,27,49.0
amphost004,28,4.215909090909086
amphost004,29,4.6499999999999995
amphost004,30,
amphost004,32,42.05
amphost004,33,41.537499999999994
amphost004,34,14.326508620689657
amphost004,36,
amphost004,40,24.49444444444445
amphost004,41,
amphost004,43,17.5
amphost004,44,1.0
amphost004,45,30.683333333333334
amphost004,46,32.839999999999996
amphost004,48,0.7013245033112583
amphost004,49,49.0
