node,task_id,mean_est
amphost001,2,
amphost001,3,
amphost001,7,
amphost001,8,47.247058823529414
amphost001,10,4.253363567649279
amphost001,14,
amphost001,15,
amphost001,16,48.44838709677421
amphost001,19,
amphost001,20,
amphost001,21,19.88367346938776
amphost001,22,48.84173913043478
amphost001,23,49.138461538461534
amphost001,24,
amphost001,25,48.124161073825505
amphost001,29,
amphost001,30,
amphost001,31,
amphost001,33,
amphost001,34,49.226190476190474
amphost001,35,49.20000000000001
amphost001,36,1.037962962962962
amphost001,37,
amphost001,41,
amphost001,42,
amphost001,43,
amphost001,44,
amphost001,45,32.6
amphost001,46,48.399324324324326
amphost002,0,25.9
amphost002,1,48.28192771084338
amphost002,2,5.620000000000001
amphost002,4,14.45
amphost002,5,48.776923076923076
amphost002,6,7.977551020408164
amphost002,9,4.148469387755107
amphost002,11,8.400850340136065
amphost002,12,48.05067567567567
amphost002,13,1.0833333333333344
amphost002,15,25.883333333333336
amphost002,17,1.0023809523809524
amphost002,18,48.16979865771812
amphost002,21,31.228571428571435
amphost002,26,1.0250000000000004
amphost002,27,2.1857142857142784
amphost002,28,4.180000000000003
amphost002,30,1.4911989795918381
amphost002,32,48.8235294117647
amphost002,35,49.06666666666666
amphost002,38,25.355102040816327
amphost002,39,2.013333333333334
amphost002,40,48.36126126126128
amphost002,44,3.849999999999998
amphost002,47,
amphost002,48,48.22027027027026
amphost002,49,8.52
