node,task_id,mean_est
amphost002,6,1.2
amphost002,7,1.166666666666667
amphost002,8,0.2733333333333331
amphost002,10,0.1599999999999998
amphost002,11,2.1307692307692316
amphost002,12,0.0
amphost002,15,10.569230769230767
amphost002,17,1.2451612903225804
amphost002,19,42.8
amphost002,20,2.2111111111111112
amphost002,23,10.7
amphost002,25,
amphost002,28,1.1199999999999999
amphost002,31,1.0830065359477121
amphost002,32,
amphost002,34,2.9
amphost002,36,1.1294117647058823
amphost002,37,2.456011730205279
amphost002,38,1.116
amphost002,40,1.1199999999999999
amphost002,41,10.900000000000002
amphost002,42,1.2
amphost002,43,1.624172043010753
amphost002,44,0.055882352941176494
amphost002,48,0.0
amphost002,49,17.40509938090583
amphost003,0,1.2
amphost003,1,19.8
amphost003,2,0.06666666666666694
amphost003,3,1.2333333333333332
amphost003,4,0.4833333333333335
amphost003,5,0.6702380952380953
amphost003,9,1.0782608695652172
amphost003,13,
amphost003,14,1.076744186046512
amphost003,15,10.813095238095237
amphost003,16,
amphost003,18,0.7530952380952378
amphost003,19,22.92325581395349
amphost003,21,
amphost003,22,1.02
amphost003,23,19.884362887596897
amphost003,24,0.0
amphost003,26,0.938892926356589
amphost003,27,
amphost003,29,
amphost003,30,1.184362887596899
amphost003,33,
amphost003,35,1.042857142857143
amphost003,39,
amphost003,41,13.560556824473975
amphost003,45,1.113395145661415
amphost003,46,1.0999999999999999
amphost003,47,
amphost003,49,1.8999999999999997
