node,task_id,mean_est
amphost002,1,
amphost002,2,
amphost002,3,4.0
amphost002,4,
amphost002,5,
amphost002,6,5.0
amphost002,7,
amphost002,9,4.0
amphost002,10,
amphost002,11,4.329411764705882
amphost002,12,
amphost002,13,4.0
amphost002,14,0.0
amphost002,15,0.0
amphost002,17,
amphost002,18,
amphost002,19,
amphost002,21,4.0
amphost002,22,
amphost002,23,0.4470588235294118
amphost002,24,0.0
amphost002,25,0.0
amphost002,27,0.0
amphost002,29,5.0
amphost002,30,
amphost002,31,0.0
amphost002,32,
amphost002,33,
amphost002,34,
amphost002,35,
amphost002,38,0.0
amphost002,39,4.955882352941177
amphost002,40,4.421052631578948
amphost002,43,4.0
amphost002,44,
amphost002,45,
amphost002,46,
amphost002,48,4.017226890756303
amphost002,49,3.4
amphost001,0,3.0
amphost001,8,3.8561872909698995
amphost001,9,3.0
amphost001,16,3.990990990990991
amphost001,17,
amphost001,20,
amphost001,26,4.0
amphost001,28,5.0
amphost001,35,
amphost001,36,3.0
amphost001,37,
amphost001,38,
amphost001,41,4.0
amphost001,42,3.0
amphost001,47,3.990990990990991
amphost001,49,3.0
