node,task_id,mean_est
amphost001,3,4.0
amphost001,4,3.0
amphost001,8,4.0
amphost001,10,4.0
amphost001,11,4.0
amphost001,13,3.990990990990991
amphost001,16,4.0
amphost001,19,3.564766839378238
amphost001,21,3.0
amphost001,22,4.0
amphost001,24,5.0
amphost001,25,3.9516129032258065
amphost001,26,3.0
amphost001,27,3.0
amphost001,29,3.9932885906040267
amphost001,32,3.0
amphost001,34,4.0
amphost001,37,3.9516129032258065
amphost001,41,4.0
amphost001,42,3.0
amphost001,45,5.0
amphost001,46,3.9932885906040267
amphost001,48,3.0
amphost002,0,0.0
amphost002,1,0.0
amphost002,2,0.0
amphost002,5,0.0
amphost002,6,2.7126980633802815
amphost002,7,0.0
amphost002,9,1.693895343213125
amphost002,12,4.625377495150874
amphost002,14,0.0
amphost002,15,0.0
amphost002,17,4.0
amphost002,18,0.0
amphost002,20,4.605042016806722
amphost002,23,0.03734439834024896
amphost002,28,4.51912568306011
amphost002,30,0.0
amphost002,31,0.0031249999999998224
amphost002,33,0.0
amphost002,35,0.0
amphost002,36,0.0
amphost002,38,4.996875
amphost002,39,0.0031249999999998224
amphost002,40,0.0
amphost002,43,0.0
amphost002,44,0.0
amphost002,47,2.2873019366197185
amphost002,49,0.0
