node,task_id,mean_est
amphost001,0,
amphost001,1,
amphost001,3,0.0
amphost001,5,3.0
amphost001,6,0.0
amphost001,8,
amphost001,9,3.0
amphost001,10,3.0
amphost001,11,4.0
amphost001,12,
amphost001,13,3.0
amphost001,15,
amphost001,16,3.9672131147540983
amphost001,17,4.0
amphost001,19,0.75
amphost001,21,4.0
amphost001,22,
amphost001,23,3.0
amphost001,24,2.25
amphost001,25,
amphost001,26,3.25
amphost001,27,3.0
amphost001,28,2.9166666666666665
amphost001,30,0.0
amphost001,31,4.0
amphost001,32,0.0
amphost001,33,3.0
amphost001,37,4.928571428571429
amphost001,38,4.0
amphost001,40,2.25
amphost001,41,2.75
amphost001,42,0.0
amphost001,43,3.0
amphost001,44,
amphost001,45,
amphost001,46,3.0
amphost001,47,
amphost001,48,0.8461538461538461
amphost002,2,3.0
amphost002,3,3.875
amphost002,4,6.0
amphost002,5,4.0
amphost002,7,4.0
amphost002,13,4.0
amphost002,14,4.0
amphost002,18,5.0
amphost002,20,5.0
amphost002,23,3.6666666666666665
amphost002,27,4.0
amphost002,29,6.0
amphost002,30,4.0
amphost002,34,4.0
amphost002,35,5.0
amphost002,36,4.955223880597015
amphost002,39,4.992424242424242
amphost002,43,4.0
amphost002,44,4.0
amphost002,49,4.955223880597015
