node,task_id,mean_est
x3015c0s13b0n0,14,19.25
x3015c0s13b0n0,25,42.14739130434783
x3015c0s13b0n0,31,17.3
x3015c0s13b0n0,38,49.160000000000004
x3015c0s13b0n0,46,2.0826086956521737
x3015c0s13b0n0,48,23.7
x3015c0s13b1n0,4,1.9361904761904818
x3015c0s13b1n0,5,1.7761904761904768
x3015c0s13b1n0,6,1.6800000000000004
x3015c0s13b1n0,26,17.75
x3015c0s13b1n0,27,20.823809523809526
x3015c0s13b1n0,31,18.3
x3015c0s13b1n0,37,23.999999999999993
x3015c0s13b1n0,48,21.9
x3015c0s19b0n0,14,25.7
x3015c0s19b0n0,18,46.36666666666667
x3015c0s19b0n0,26,24.35
x3015c0s19b0n0,28,1.6636363636363638
x3015c0s19b0n0,37,42.228571428571435
x3015c0s19b0n0,48,21.9
x3015c0s19b1n0,14,24.1
x3015c0s19b1n0,16,1.7114285714285717
x3015c0s19b1n0,18,39.666666666666664
x3015c0s19b1n0,26,23.85
x3015c0s19b1n0,31,17.6
x3015c0s19b1n0,37,14.892857142857144
x3015c0s19b1n0,48,20.8
x3015c0s1b0n0,11,
x3015c0s1b0n0,21,
x3015c0s1b0n0,24,
x3015c0s1b0n0,25,
x3015c0s1b0n0,26,23.85
x3015c0s1b0n0,29,
x3015c0s1b0n0,30,1.8
x3015c0s1b0n0,32,
x3015c0s1b0n0,33,3.036363636363637
x3015c0s1b0n0,37,
x3015c0s1b0n0,45,
x3015c0s1b0n0,48,20.4
x3015c0s1b0n0,49,1.9636363636363634
x3015c0s1b1n0,10,1.7060606060606063
x3015c0s1b1n0,14,18.6
x3015c0s1b1n0,19,48.55714285714286
x3015c0s1b1n0,26,24.3
x3015c0s1b1n0,31,17.8
x3015c0s1b1n0,48,20.5
x3015c0s25b0n0,2,1.6857142857142855
x3015c0s25b0n0,9,
x3015c0s25b0n0,12,
x3015c0s25b0n0,14,24.25
x3015c0s25b0n0,15,1.9624999999999986
x3015c0s25b0n0,17,1.7059523809523813
x3015c0s25b0n0,21,
x3015c0s25b0n0,24,0.0
x3015c0s25b0n0,25,16.725
x3015c0s25b0n0,26,16.8
x3015c0s25b0n0,31,17.7
x3015c0s25b0n0,41,1.6690476190476187
x3015c0s25b0n0,48,19.0
x3015c0s25b1n0,3,12.114285714285714
x3015c0s25b1n0,13,36.10793650793651
x3015c0s25b1n0,14,25.4
x3015c0s25b1n0,20,1.8000000000000003
x3015c0s25b1n0,26,17.2
x3015c0s25b1n0,31,17.9
x3015c0s25b1n0,48,4.69206349206349
x3015c0s31b0n0,1,1.9083333333333334
x3015c0s31b0n0,7,
x3015c0s31b0n0,8,2.775
x3015c0s31b0n0,13,
x3015c0s31b0n0,14,18.65
x3015c0s31b0n0,21,
x3015c0s31b0n0,22,
x3015c0s31b0n0,25,0.0
x3015c0s31b0n0,26,22.85
x3015c0s31b0n0,31,47.6
x3015c0s31b0n0,34,
x3015c0s31b0n0,36,2.291666666666667
x3015c0s31b0n0,39,
x3015c0s31b0n0,40,
x3015c0s31b0n0,42,1.7740740740740744
x3015c0s31b0n0,44,3.267857142857143
x3015c0s31b0n0,47,0.8571428571428571
x3015c0s31b1n0,0,12.566666666666666
x3015c0s31b1n0,11,6.366666666666668
x3015c0s31b1n0,14,23.549999999999997
x3015c0s31b1n0,23,1.7439999999999998
x3015c0s31b1n0,25,0.0
x3015c0s31b1n0,31,18.0
x3015c0s31b1n0,35,24.70701754385965
x3015c0s31b1n0,43,1.826315789473684
x3015c0s31b1n0,48,18.4
