node,task_id,mean_est
x3010c0s19b1n0,4,0.0
x3010c0s19b1n0,11,4.0
x3010c0s19b1n0,16,1.9
x3010c0s19b1n0,18,0.10000000000000009
x3010c0s19b1n0,43,8.0
x3010c0s19b1n0,44,0.0
x3010c0s19b1n0,48,0.0
x3010c0s19b1n0,49,0.0
x3010c0s1b0n0,5,8.0
x3010c0s1b0n0,7,9.0
x3010c0s1b0n0,11,4.0
x3010c0s1b0n0,18,0.0
x3010c0s1b0n0,28,8.0
x3010c0s1b0n0,48,3.5
x3010c0s1b1n0,5,8.0
x3010c0s1b1n0,8,
x3010c0s1b1n0,11,4.0
x3010c0s1b1n0,18,0.0
x3010c0s1b1n0,25,9.55
x3010c0s1b1n0,27,
x3010c0s1b1n0,28,8.0
x3010c0s1b1n0,32,0.0
x3010c0s1b1n0,48,
x3010c0s25b0n0,8,3.0
x3010c0s25b0n0,11,4.0
x3010c0s25b0n0,23,8.352941176470589
x3010c0s25b0n0,27,
x3010c0s25b0n0,28,8.0
x3010c0s25b0n0,32,3.0
x3010c0s25b1n0,8,3.9444444444444446
x3010c0s25b1n0,11,4.0
x3010c0s25b1n0,27,
x3010c0s25b1n0,28,8.0
x3010c0s25b1n0,29,8.28125
x3010c0s25b1n0,32,3.0
x3010c0s31b0n0,8,3.0
x3010c0s31b0n0,11,4.0
x3010c0s31b0n0,15,8.28125
x3010c0s31b0n0,27,
x3010c0s31b0n0,28,8.0
x3010c0s31b0n0,32,3.0
x3010c0s31b1n0,4,8.0
x3010c0s31b1n0,8,0.0
x3010c0s31b1n0,9,
x3010c0s31b1n0,11,3.0
x3010c0s31b1n0,13,0.25
x3010c0s31b1n0,18,
x3010c0s31b1n0,19,0.0
x3010c0s31b1n0,22,3.75
x3010c0s31b1n0,28,8.0
x3010c0s31b1n0,31,
x3010c0s31b1n0,32,
x3010c0s31b1n0,33,1.75
x3010c0s31b1n0,34,0.0
x3010c0s31b1n0,42,0.0
x3010c0s37b0n0,0,
x3010c0s37b0n0,1,0.0
x3010c0s37b0n0,6,
x3010c0s37b0n0,10,0.0
x3010c0s37b0n0,11,
x3010c0s37b0n0,12,0.0
x3010c0s37b0n0,18,0.09090909090909083
x3010c0s37b0n0,20,
x3010c0s37b0n0,21,8.0
x3010c0s37b0n0,27,
x3010c0s37b0n0,36,0.0
x3010c0s37b0n0,38,0.0
x3010c0s37b0n0,40,0.09090909090909083
x3010c0s37b0n0,41,0.0
x3010c0s37b0n0,46,1.9090909090909092
x3010c0s37b1n0,2,
x3010c0s37b1n0,3,8.88888888888889
x3010c0s37b1n0,5,8.0
x3010c0s37b1n0,17,0.11111111111111072
x3010c0s37b1n0,18,0.8333333333333334
x3010c0s37b1n0,20,
x3010c0s37b1n0,26,
x3010c0s37b1n0,28,7.5
x3010c0s37b1n0,30,0.3333333333333333
x3010c0s37b1n0,37,0.0
x3010c0s37b1n0,42,0.11111111111111072
x3010c0s7b0n0,5,9.0
x3010c0s7b0n0,11,4.0
x3010c0s7b0n0,14,
x3010c0s7b0n0,18,0.09090909090909091
x3010c0s7b0n0,24,0.0
x3010c0s7b0n0,27,
x3010c0s7b0n0,28,8.5
x3010c0s7b0n0,35,
x3010c0s7b0n0,37,
x3010c0s7b0n0,39,
x3010c0s7b0n0,42,0.0
x3010c0s7b0n0,45,3.0
x3010c0s7b0n0,47,10.0
